stride,access_size,test_ptr,mean,median,hit_rate,n
3,17,84,414.958095809581,418,0.0,9999
3,17,85,493.45454545454544,500,0.0,9999
3,17,86,505.98399839984,518,0.0,9999
3,17,87,489.3513351335134,490,0.0,9999
3,17,88,481.3731373137314,488,0.0,9999
3,17,89,487.042904290429,490,0.0,9999
3,17,90,478.7234,484.0,0.0,10000
3,17,91,478.5216,482.0,0.0,10000
3,17,92,477.037103710371,480,0.0,9999
3,17,93,357.8264,348.0,0.0,10000
3,17,94,518.4172417241724,516,0.0,9999
3,17,95,478.4178,488.0,0.0,10000
3,17,96,403.239,410.0,0.0,10000
3,17,97,480.287,488.0,0.0,10000
3,17,98,334.85828582858284,340,0.0,9999
3,17,99,495.8826,508.0,0.0,10000
3,18,0,475.8824,484.0,0.0,10000
3,18,1,492.2412482496499,492.0,0.0,9998
3,18,2,344.222,346.0,0.0,10000
3,18,3,477.9207920792079,482,0.0,9999
3,18,4,461.4528,466.0,0.0,10000
3,18,5,406.1274,408.0,0.0,10000
3,18,6,432.2921753051831,490.0,0.0,9994
3,18,7,397.846,402.0,0.0,10000
3,18,8,479.016501650165,490,0.0,9999
3,18,9,481.97559755975595,494,0.0,9999
3,18,10,400.8906,408.0,0.0,10000
3,18,11,470.5040504050405,482,0.0,9999
3,18,12,468.346,478.0,0.0,10000
3,18,13,454.04720472047205,468,0.0,9999
3,18,14,478.9064,480.0,0.0,10000
3,18,15,484.5894,490.0,0.0,10000
3,18,16,392.8930893089309,394,0.0,9999
3,18,17,486.0398,494.0,0.0,10000
3,18,18,470.1178117811781,488,0.0,9999
3,18,19,402.47289457891577,404.0,0.0,9998
3,18,20,468.2318,478.0,0.0,10000
3,18,21,479.6482,480.0,0.0,10000
3,18,22,460.8522852285229,466,0.0,9999
3,18,23,378.6324632463246,384,0.0,9999
3,18,24,462.5002500250025,468,0.0,9999
3,18,25,481.4516,484.0,0.0,10000
3,18,26,393.7916,398.0,0.0,10000
3,18,27,406.7008,408.0,0.0,10000
3,18,28,464.02060206020604,470,0.0,9999
3,18,29,461.2608,468.0,0.0,10000
3,18,30,327.8206,330.0,0.0,10000
3,18,31,468.4192419241924,470,0.0,9999
3,18,32,381.707,382.0,0.0,10000
3,18,33,470.013,480.0,0.0,10000
3,18,34,448.34423442344234,456,0.0,9999
3,18,35,383.7668,386.0,0.0,10000
3,18,36,407.8835883588359,408,0.0,9999
3,18,37,483.7112,492.0,0.0,10000
3,18,38,479.9093909390939,490,0.0,9999
3,18,39,483.2374,490.0,0.0,10000
3,18,40,405.15931593159314,410,0.0,9999
3,18,41,399.9828,404.0,0.0,10000
3,18,42,468.3258,482.0,0.0,10000
3,18,43,478.495,486.0,0.0,10000
3,18,44,373.4526,378.0,0.0,10000
3,18,45,468.33186637327464,470.0,0.0,9998
3,18,46,481.84278427842787,488,0.0,9999
3,18,47,458.2872,466.0,0.0,10000
3,18,48,312.364,310.0,0.0,10000
3,18,49,470.8866,478.0,0.0,10000
3,18,50,402.7566,410.0,0.0,10000
3,18,51,468.8174,470.0,0.0,10000
3,18,52,452.6882688268827,460,0.0,9999
3,18,53,325.6044,326.0,0.0,10000
3,18,54,470.38007601520303,476.0,0.0,9998
3,18,55,407.5564,410.0,0.0,10000
3,18,56,401.5017501750175,408,0.0,9999
3,18,57,387.8396,390.0,0.0,10000
3,18,58,454.999,464.0,0.0,10000
3,18,59,483.1227122712271,488,0.0,9999
3,18,60,338.4488,338.0,0.0,10000
3,18,61,490.53185318531854,496,0.0,9999
3,18,62,476.169,484.0,0.0,10000
3,18,63,474.602,480.0,0.0,10000
3,18,64,380.73667366736674,378,0.0,9999
3,18,65,454.3418,458.0,0.0,10000
3,18,66,459.794,462.0,0.0,10000
3,18,67,447.5853585358536,456,0.0,9999
3,18,68,475.7458,486.0,0.0,10000
3,18,69,483.23092309230924,490,0.0,9999
3,18,70,453.8864,460.0,0.0,10000
3,18,71,266.967496749675,266,0.0,9999
3,18,72,480.1784,482.0,0.0,10000
3,18,73,476.0426,486.0,0.0,10000
3,18,74,480.3742374237424,486,0.0,9999
3,18,75,474.0992,476.0,0.0,10000
3,18,76,444.20464092818565,456.0,0.0,9998
3,18,77,455.8867886788679,458,0.0,9999
3,18,78,462.1014101410141,466,0.0,9999
3,18,79,473.2982,480.0,0.0,10000
3,18,80,414.442,416.0,0.0,10000
3,18,81,493.7039703970397,510,0.0,9999
3,18,82,292.12801280128014,284,0.0,9999
3,18,83,452.828,458.0,0.0,10000
3,18,84,470.0606,476.0,0.0,10000
3,18,85,314.1604,314.0,0.0,10000
3,18,86,406.2644,410.0,0.0,10000
3,18,87,474.4288,476.0,0.0,10000
3,18,88,466.14562912582517,478.0,0.0,9998
3,18,89,473.254850970194,474.0,0.0,9998
3,18,90,392.56225622562255,398,0.0,9999
3,18,91,389.7054,394.0,0.0,10000
3,18,92,460.551,464.0,0.0,10000
3,18,93,449.433,458.0,0.0,10000
3,18,94,476.1762352470494,480.0,0.0,9998
3,18,95,400.6308,396.0,0.0,10000
3,18,96,409.3890778155631,410.0,0.0,9998
3,18,97,402.9216,404.0,0.0,10000
3,18,98,463.4096,468.0,0.0,10000
3,18,99,466.9522,472.0,0.0,10000
3,19,0,465.88618861886187,472,0.0,9999
3,19,1,397.1834,402.0,0.0,10000
3,19,2,448.9411882376475,458.0,0.0,9998
3,19,3,411.21472147214723,416,0.0,9999
3,19,4,472.14042808561715,484.0,0.0,9998
3,19,5,408.98529852985297,412,0.0,9999
3,19,6,357.7021404280856,380.0,0.0,9998
3,19,7,463.3364,470.0,0.0,10000
3,19,8,467.491,474.0,0.0,10000
3,19,9,466.7762,472.0,0.0,10000
3,19,10,477.2982,484.0,0.0,10000
3,19,11,464.1542,474.0,0.0,10000
3,19,12,453.585,466.0,0.0,10000
3,19,13,385.2995299529953,394,0.0,9999
3,19,14,416.8846,420.0,0.0,10000
3,19,15,459.9169833966793,468.0,0.0,9998
3,19,16,496.56925692569257,498,0.0,9999
3,19,17,400.4914,408.0,0.0,10000
3,19,18,398.03700370037006,396,0.0,9999
3,19,19,483.24692469246924,484,0.0,9999
3,19,20,412.7516,418.0,0.0,10000
3,19,21,384.27,384.0,0.0,10000
3,19,22,397.7089708970897,398,0.0,9999
3,19,23,376.6042,380.0,0.0,10000
3,19,24,407.6402,410.0,0.0,10000
3,19,25,486.0754,494.0,0.0,10000
3,19,26,396.8190819081908,396,0.0,9999
3,19,27,402.9814,400.0,0.0,10000
3,19,28,479.1098,486.0,0.0,10000
3,19,29,455.5574,464.0,0.0,10000
3,19,30,457.4032,464.0,0.0,10000
3,19,31,418.01280128012803,422,0.0,9999
3,19,32,469.11902380476096,472.0,0.0,9998
3,19,33,387.95179517951794,392,0.0,9999
3,19,34,384.6736,386.0,0.0,10000
3,19,35,462.7712,468.0,0.0,10000
3,19,36,452.9204,462.0,0.0,10000
3,19,37,477.68996899689967,486,0.0,9999
3,19,38,396.3702,402.0,0.0,10000
3,19,39,338.8335667133427,338.0,0.0,9998
3,19,40,403.3118,410.0,0.0,10000
3,19,41,395.1101110111011,398,0.0,9999
3,19,42,485.3758,482.0,0.0,10000
3,19,43,477.5501100220044,482.0,0.0,9998
3,19,44,389.8692,392.0,0.0,10000
3,19,45,386.4896,392.0,0.0,10000
3,19,46,403.59475947594757,408,0.0,9999
3,19,47,447.5384,470.0,0.0,10000
3,19,48,493.98279655931185,494.0,0.0,9998
3,19,49,391.9694,392.0,0.0,10000
3,19,50,380.5544,388.0,0.0,10000
3,19,51,463.842,466.0,0.0,10000
3,19,52,446.7064706470647,454,0.0,9999
3,19,53,385.5666,388.0,0.0,10000
3,19,54,407.2353235323532,408,0.0,9999
3,19,55,471.1088,480.0,0.0,10000
3,19,56,342.8738,340.0,0.0,10000
3,19,57,459.3822,464.0,0.0,10000
3,19,58,467.2008,474.0,0.0,10000
3,19,59,454.1382,458.0,0.0,10000
3,19,60,479.773,482.0,0.0,10000
3,19,61,387.8272,392.0,0.0,10000
3,19,62,413.25752575257525,412,0.0,9999
3,19,63,469.1217121712171,482,0.0,9999
3,19,64,454.1406,462.0,0.0,10000
3,19,65,391.001100110011,390,0.0,9999
3,19,66,471.0210042008402,478.0,0.0,9998
3,19,67,309.48434843484347,312,0.0,9999
3,19,68,452.3892,456.0,0.0,10000
3,19,69,409.211,414.0,0.0,10000
3,19,70,454.5730573057306,458,0.0,9999
3,19,71,465.0845253576073,470,0.0,9997
3,19,72,472.4970497049705,480,0.0,9999
3,19,73,380.8518,380.0,0.0,10000
3,19,74,472.9474,480.0,0.0,10000
3,19,75,298.4312,298.0,0.0,10000
3,19,76,483.2995299529953,494,0.0,9999
3,19,77,455.872174434887,460.0,0.0,9998
3,19,78,322.9302,326.0,0.0,10000
3,19,79,477.024,490.0,0.0,10000
3,19,80,470.4964496449645,478,0.0,9999
3,19,81,461.6304,466.0,0.0,10000
3,19,82,452.8938,462.0,0.0,10000
3,19,83,467.77757775777576,474,0.0,9999
3,19,84,447.1401140114011,458,0.0,9999
3,19,85,474.6098,482.0,0.0,10000
3,19,86,379.3801380138014,384,0.0,9999
3,19,87,393.6817681768177,396,0.0,9999
3,19,88,393.7256,396.0,0.0,10000
3,19,89,474.71567156715673,476,0.0,9999
3,19,90,456.4446,466.0,0.0,10000
3,19,91,462.9546,468.0,0.0,10000
3,19,92,393.0876,398.0,0.0,10000
3,19,93,460.3866,476.0,0.0,10000
3,19,94,464.45384538453845,468,0.0,9999
3,19,95,409.4797479747975,412,0.0,9999
3,19,96,316.51570314062815,316.0,0.0,9998
3,19,97,446.036,450.0,0.0,10000
3,19,98,462.6998,470.0,0.0,10000
3,19,99,482.36623662366236,486,0.0,9999
3,20,0,485.8758,492.0,0.0,10000
3,20,1,470.8368,468.0,0.0,10000
3,20,2,481.43934393439343,482,0.0,9999
3,20,3,473.8982,478.0,0.0,10000
3,20,4,392.7152,396.0,0.0,10000
3,20,5,481.9495949594959,488,0.0,9999
3,20,6,372.6424,400.0,0.0,10000
3,20,7,455.16151615161516,468,0.0,9999
3,20,8,412.1078,418.0,0.0,10000
3,20,9,394.8235647129426,394.0,0.0,9998
3,20,10,474.3636,480.0,0.0,10000
3,20,11,455.6504,474.0,0.0,10000
3,20,12,394.13281328132814,402,0.0,9999
3,20,13,397.8628,406.0,0.0,10000
3,20,14,457.44168833766753,474.0,0.0,9998
3,20,15,458.970297029703,464,0.0,9999
3,20,16,452.9466,456.0,0.0,10000
3,20,17,464.0948,474.0,0.0,10000
3,20,18,471.7568,478.0,0.0,10000
3,20,19,328.1694,332.0,0.0,10000
3,20,20,483.1262,498.0,0.0,10000
3,20,21,446.9082,454.0,0.0,10000
3,20,22,485.60652130426087,492.0,0.0,9998
3,20,23,477.4288857771554,484.0,0.0,9998
3,20,24,483.8657865786579,498,0.0,9999
3,20,25,469.1494,472.0,0.0,10000
3,20,26,475.990599059906,482,0.0,9999
3,20,27,470.32906581316263,484.0,0.0,9998
3,20,28,378.4116,380.0,0.0,10000
3,20,29,481.5202,492.0,0.0,10000
3,20,30,471.4478,478.0,0.0,10000
3,20,31,491.181,496.0,0.0,10000
3,20,32,450.2714271427143,458,0.0,9999
3,20,33,411.6898,414.0,0.0,10000
3,20,34,395.2526,400.0,0.0,10000
3,20,35,323.9189918991899,324,0.0,9999
3,20,36,477.14831483148316,490,0.0,9999
3,20,37,329.4105410541054,326,0.0,9999
3,20,38,321.26252625262526,324,0.0,9999
3,20,39,334.0644128825765,332.0,0.0,9998
3,20,40,394.3248,398.0,0.0,10000
3,20,41,462.7452,470.0,0.0,10000
3,20,42,402.243,402.0,0.0,10000
3,20,43,353.4269426942694,358,0.0,9999
3,20,44,409.3774,410.0,0.0,10000
3,20,45,483.3382,492.0,0.0,10000
3,20,46,477.3763376337634,484,0.0,9999
3,20,47,377.4738,376.0,0.0,10000
3,20,48,461.84376875375074,472.0,0.0,9998
3,20,49,447.6364,454.0,0.0,10000
3,20,50,402.347,406.0,0.0,10000
3,20,51,453.2818,458.0,0.0,10000
3,20,52,397.461,402.0,0.0,10000
3,20,53,480.1580158015802,488,0.0,9999
3,20,54,468.000800080008,478,0.0,9999
3,20,55,477.4478,478.0,0.0,10000
3,20,56,400.67386738673866,404,0.0,9999
3,20,57,378.79195839167835,382.0,0.0,9998
3,20,58,467.7724,476.0,0.0,10000
3,20,59,392.13,396.0,0.0,10000
3,20,60,406.268,412.0,0.0,10000
3,20,61,402.4684,400.0,0.0,10000
3,20,62,404.4692,408.0,0.0,10000
3,20,63,456.5622,458.0,0.0,10000
3,20,64,491.9792,502.0,0.0,10000
3,20,65,455.2158,464.0,0.0,10000
3,20,66,470.2968,472.0,0.0,10000
3,20,67,466.122,466.0,0.0,10000
3,20,68,463.442,468.0,0.0,10000
3,20,69,382.95469546954695,388,0.0,9999
3,20,70,384.2036,384.0,0.0,10000
3,20,71,334.162,338.0,0.0,10000
3,20,72,476.4116,480.0,0.0,10000
3,20,73,393.567,396.0,0.0,10000
3,20,74,467.3053305330533,468,0.0,9999
3,20,75,395.6037603760376,398,0.0,9999
3,20,76,402.808,404.0,0.0,10000
3,20,77,458.0610061006101,470,0.0,9999
3,20,78,468.2702,470.0,0.0,10000
3,20,79,397.5145029005801,400.0,0.0,9998
3,20,80,390.6556,390.0,0.0,10000
3,20,81,382.0826,388.0,0.0,10000
3,20,82,453.7166,464.0,0.0,10000
3,20,83,468.8936893689369,476,0.0,9999
3,20,84,464.7896,474.0,0.0,10000
3,20,85,484.25722572257223,490,0.0,9999
3,20,86,447.04340868173637,450.0,0.0,9998
3,20,87,402.079,404.0,0.0,10000
3,20,88,455.0308,462.0,0.0,10000
3,20,89,401.0334,402.0,0.0,10000
3,20,90,460.60512102420483,464.0,0.0,9998
3,20,91,469.35113511351136,478,0.0,9999
3,20,92,456.6128,458.0,0.0,10000
3,20,93,479.1025102510251,486,0.0,9999
3,20,94,469.2482,480.0,0.0,10000
3,20,95,329.6794,332.0,0.0,10000
3,20,96,401.029702970297,404,0.0,9999
3,20,97,475.2876575315063,496.0,0.0,9998
3,20,98,486.8272,494.0,0.0,10000
3,20,99,470.5562,478.0,0.0,10000
3,21,0,467.338,470.0,0.0,10000
3,21,1,445.81578157815784,448,0.0,9999
3,21,2,472.3328,484.0,0.0,10000
3,21,3,386.3482,386.0,0.0,10000
3,21,4,386.341,388.0,0.0,10000
3,21,5,452.528,456.0,0.0,10000
3,21,6,409.5864,454.0,0.0,10000
3,21,7,439.846,444.0,0.0,10000
3,21,8,452.1122,458.0,0.0,10000
3,21,9,382.23562356235624,380,0.0,9999
3,21,10,460.3458,464.0,0.0,10000
3,21,11,394.9358,394.0,0.0,10000
3,21,12,362.7768776877688,358,0.0,9999
3,21,13,436.34823482348236,448,0.0,9999
3,21,14,461.95759575957595,466,0.0,9999
3,21,15,389.5257051410282,394.0,0.0,9998
3,21,16,432.1150115011501,436,0.0,9999
3,21,17,457.8692,464.0,0.0,10000
3,21,18,462.415,476.0,0.0,10000
3,21,19,444.6030603060306,452,0.0,9999
3,21,20,437.6295629562956,442,0.0,9999
3,21,21,457.0745074507451,458,0.0,9999
3,21,22,382.15361536153614,382,0.0,9999
3,21,23,447.7963796379638,452,0.0,9999
3,21,24,377.08610861086106,382,0.0,9999
3,21,25,450.3288,458.0,0.0,10000
3,21,26,471.16711671167116,474,0.0,9999
3,21,27,445.23872387238725,454,0.0,9999
3,21,28,442.86228622862285,444,0.0,9999
3,21,29,306.6504,308.0,0.0,10000
3,21,30,372.2156,378.0,0.0,10000
3,21,31,374.6704,382.0,0.0,10000
3,21,32,456.4842,464.0,0.0,10000
3,21,33,453.64996499649965,458,0.0,9999
3,21,34,440.4798,444.0,0.0,10000
3,21,35,383.15371537153715,380,0.0,9999
3,21,36,461.0705070507051,466,0.0,9999
3,21,37,454.0912,460.0,0.0,10000
3,21,38,456.6132613261326,462,0.0,9999
3,21,39,451.6232,454.0,0.0,10000
3,21,40,384.48999599839937,390.0,0.0,9996
3,21,41,424.295,428.0,0.0,10000
3,21,42,365.3168,366.0,0.0,10000
3,21,43,457.55571114222846,458.0,0.0,9998
3,21,44,452.7362736273627,462,0.0,9999
3,21,45,362.6076607660766,360,0.0,9999
3,21,46,411.95459545954594,430,0.0,9999
3,21,47,303.0164,300.0,0.0,10000
3,21,48,458.1732173217322,462,0.0,9999
3,21,49,452.9086908690869,458,0.0,9999
3,21,50,458.7408,464.0,0.0,10000
3,21,51,386.15261526152614,388,0.0,9999
3,21,52,438.8328,448.0,0.0,10000
3,21,53,454.16301630163014,466,0.0,9999
3,21,54,456.4774,458.0,0.0,10000
3,21,55,467.5637563756376,468,0.0,9999
3,21,56,384.5024,388.0,0.0,10000
3,21,57,460.7017403480696,466.0,0.0,9998
3,21,58,437.1264,442.0,0.0,10000
3,21,59,437.1363136313631,442,0.0,9999
3,21,60,380.7714,386.0,0.0,10000
3,21,61,467.7484,476.0,0.0,10000
3,21,62,470.9728,476.0,0.0,10000
3,21,63,379.6512,382.0,0.0,10000
3,21,64,379.3318,384.0,0.0,10000
3,21,65,383.3906781356271,382.0,0.0,9998
3,21,66,452.6938693869387,450,0.0,9999
3,21,67,375.126,376.0,0.0,10000
3,21,68,354.875,360.0,0.0,10000
3,21,69,366.618,370.0,0.0,10000
3,21,70,417.90978195639127,414.0,0.0,9998
3,21,71,378.02500250025,380,0.0,9999
3,21,72,451.2257225722572,454,0.0,9999
3,21,73,450.9974,452.0,0.0,10000
3,21,74,306.0648,312.0,0.0,10000
3,21,75,359.4018,364.0,0.0,10000
3,21,76,449.24212421242123,454,0.0,9999
3,21,77,442.5218521852185,450,0.0,9999
3,21,78,466.0494,466.0,0.0,10000
3,21,79,454.724,460.0,0.0,10000
3,21,80,433.0802,442.0,0.0,10000
3,21,81,351.347,352.0,0.0,10000
3,21,82,450.9914,460.0,0.0,10000
3,21,83,444.7474,448.0,0.0,10000
3,21,84,431.2492,436.0,0.0,10000
3,21,85,430.7717543508702,440.0,0.0,9998
3,21,86,371.5098,376.0,0.0,10000
3,21,87,452.514,464.0,0.0,10000
3,21,88,375.2398,372.0,0.0,10000
3,21,89,438.5849169833967,440.0,0.0,9998
3,21,90,290.5214,290.0,0.0,10000
3,21,91,457.2515251525152,460,0.0,9999
3,21,92,466.488,468.0,0.0,10000
3,21,93,444.9628,450.0,0.0,10000
3,21,94,442.4514,452.0,0.0,10000
3,21,95,375.4647464746475,376,0.0,9999
3,21,96,467.039103910391,474,0.0,9999
3,21,97,442.3840384038404,452,0.0,9999
3,21,98,447.4067406740674,458,0.0,9999
3,21,99,362.1662,360.0,0.0,10000
3,22,0,418.9842,426.0,0.0,10000
3,22,1,394.1972,390.0,0.0,10000
3,22,2,390.6986698669867,392,0.0,9999
3,22,3,372.386,374.0,0.0,10000
3,22,4,384.7484748474848,388,0.0,9999
3,22,5,460.4112,462.0,0.0,10000
3,22,6,367.14171417141716,390,0.0,9999
3,22,7,448.28222822282225,460,0.0,9999
3,22,8,378.03220322032206,382,0.0,9999
3,22,9,441.3864,444.0,0.0,10000
3,22,10,380.7918,384.0,0.0,10000
3,22,11,454.8388,460.0,0.0,10000
3,22,12,369.4933493349335,368,0.0,9999
3,22,13,451.03850385038504,466,0.0,9999
3,22,14,452.2104,462.0,0.0,10000
3,22,15,289.36993699369935,288,0.0,9999
3,22,16,378.1644,378.0,0.0,10000
3,22,17,373.1048209641928,380.0,0.0,9998
3,22,18,432.4438,430.0,0.0,10000
3,22,19,446.3306,450.0,0.0,10000
3,22,20,465.2173217321732,474,0.0,9999
3,22,21,462.8944894489449,466,0.0,9999
3,22,22,456.4472,464.0,0.0,10000
3,22,23,442.5968,448.0,0.0,10000
3,22,24,474.5986598659866,476,0.0,9999
3,22,25,462.5980598059806,468,0.0,9999
3,22,26,367.9744,366.0,0.0,10000
3,22,27,436.412,444.0,0.0,10000
3,22,28,459.8009800980098,464,0.0,9999
3,22,29,370.5284528452845,372,0.0,9999
3,22,30,449.0778,450.0,0.0,10000
3,22,31,456.1558,460.0,0.0,10000
3,22,32,426.7016,440.0,0.0,10000
3,22,33,445.99899969991,450,0.0,9997
3,22,34,377.3122,382.0,0.0,10000
3,22,35,463.7313731373137,470,0.0,9999
3,22,36,448.13461346134613,452,0.0,9999
3,22,37,378.64446444644466,384,0.0,9999
3,22,38,453.7062,458.0,0.0,10000
3,22,39,371.6742,372.0,0.0,10000
3,22,40,444.6966,452.0,0.0,10000
3,22,41,455.6019601960196,454,0.0,9999
3,22,42,392.6138,398.0,0.0,10000
3,22,43,450.4902490249025,452,0.0,9999
3,22,44,447.15931593159314,450,0.0,9999
3,22,45,374.36343634363436,376,0.0,9999
3,22,46,448.284,454.0,0.0,10000
3,22,47,385.8067806780678,388,0.0,9999
3,22,48,311.2096,314.0,0.0,10000
3,22,49,455.019301930193,456,0.0,9999
3,22,50,457.8188,464.0,0.0,10000
3,22,51,430.5288,432.0,0.0,10000
3,22,52,385.3464,388.0,0.0,10000
3,22,53,431.96779677967794,436,0.0,9999
3,22,54,390.9206920692069,394,0.0,9999
3,22,55,452.53105310531055,456,0.0,9999
3,22,56,358.2786,360.0,0.0,10000
3,22,57,431.7409740974097,434,0.0,9999
3,22,58,429.449,438.0,0.0,10000
3,22,59,448.8582,454.0,0.0,10000
3,22,60,358.0134,358.0,0.0,10000
3,22,61,457.3406,462.0,0.0,10000
3,22,62,446.5106510651065,452,0.0,9999
3,22,63,386.5375612683805,386,0.0,9997
3,22,64,355.8514,356.0,0.0,10000
3,22,65,348.24,350.0,0.0,10000
3,22,66,440.21282128212823,448,0.0,9999
3,22,67,383.8338,388.0,0.0,10000
3,22,68,444.496,452.0,0.0,10000
3,22,69,437.9396,450.0,0.0,10000
3,22,70,381.68616861686166,378,0.0,9999
3,22,71,435.65573114622924,444.0,0.0,9998
3,22,72,437.7038,438.0,0.0,10000
3,22,73,433.297,436.0,0.0,10000
3,22,74,324.84256851370276,324.0,0.0,9998
3,22,75,279.9084,274.0,0.0,10000
3,22,76,438.97089708970896,442,0.0,9999
3,22,77,367.218,368.0,0.0,10000
3,22,78,462.0562056205621,468,0.0,9999
3,22,79,447.49194919491947,450,0.0,9999
3,22,80,442.732,450.0,0.0,10000
3,22,81,468.0922092209221,480,0.0,9999
3,22,82,462.3868386838684,472,0.0,9999
3,22,83,451.542,464.0,0.0,10000
3,22,84,465.36493649364934,474,0.0,9999
3,22,85,441.95699569957,452,0.0,9999
3,22,86,436.75207520752076,444,0.0,9999
3,22,87,430.51845184518453,436,0.0,9999
3,22,88,442.446,450.0,0.0,10000
3,22,89,301.03310331033106,300,0.0,9999
3,22,90,444.2388,454.0,0.0,10000
3,22,91,439.311,438.0,0.0,10000
3,22,92,461.18103620724145,470.0,0.0,9998
3,22,93,455.75077507750774,462,0.0,9999
3,22,94,440.65086508650865,448,0.0,9999
3,22,95,369.4394,370.0,0.0,10000
3,22,96,372.04100410041,376,0.0,9999
3,22,97,444.7944794479448,458,0.0,9999
3,22,98,463.5652,470.0,0.0,10000
3,22,99,385.8295829582958,392,0.0,9999
3,23,0,440.2016201620162,458,0.0,9999
3,23,1,448.3596,454.0,0.0,10000
3,23,2,442.6814,452.0,0.0,10000
3,23,3,466.4426,470.0,0.0,10000
3,23,4,390.3064,396.0,0.0,10000
3,23,5,460.7586,462.0,0.0,10000
3,23,6,357.8607721544309,380.0,0.0,9998
3,23,7,450.5352,454.0,0.0,10000
3,23,8,471.6617661766177,476,0.0,9999
3,23,9,372.2508,378.0,0.0,10000
3,23,10,468.83648364836483,476,0.0,9999
3,23,11,471.81758175817583,476,0.0,9999
3,23,12,389.2806,390.0,0.0,10000
3,23,13,444.5892,464.0,0.0,10000
3,23,14,445.1664,446.0,0.0,10000
3,23,15,458.7232,464.0,0.0,10000
3,23,16,473.8473694738948,482.0,0.0,9998
3,23,17,467.6764,476.0,0.0,10000
3,23,18,374.613,376.0,0.0,10000
3,23,19,445.2306,450.0,0.0,10000
3,23,20,458.57485748574857,464,0.0,9999
3,23,21,460.6272,468.0,0.0,10000
3,23,22,368.0248,374.0,0.0,10000
3,23,23,435.3946,450.0,0.0,10000
3,23,24,448.1702,456.0,0.0,10000
3,23,25,449.0224,460.0,0.0,10000
3,23,26,458.8996,470.0,0.0,10000
3,23,27,466.1896189618962,472,0.0,9999
3,23,28,452.8704,448.0,0.0,10000
3,23,29,439.6262,444.0,0.0,10000
3,23,30,377.974,380.0,0.0,10000
3,23,31,457.9778,462.0,0.0,10000
3,23,32,447.1134,448.0,0.0,10000
3,23,33,446.8932,448.0,0.0,10000
3,23,34,369.3396,372.0,0.0,10000
3,23,35,377.017,382.0,0.0,10000
3,23,36,463.917,474.0,0.0,10000
3,23,37,367.5419541954195,370,0.0,9999
3,23,38,383.6971697169717,382,0.0,9999
3,23,39,287.9361872374475,286.0,0.0,9998
3,23,40,464.8,472.0,0.0,10000
3,23,41,461.8894,466.0,0.0,10000
3,23,42,432.7314,440.0,0.0,10000
3,23,43,435.7561756175618,442,0.0,9999
3,23,44,440.42424242424244,446,0.0,9999
3,23,45,467.3115311531153,474,0.0,9999
3,23,46,443.0768,448.0,0.0,10000
3,23,47,442.3498,450.0,0.0,10000
3,23,48,450.6792679267927,462,0.0,9999
3,23,49,434.86,442.0,0.0,10000
3,23,50,444.5908590859086,452,0.0,9999
3,23,51,444.6544,448.0,0.0,10000
3,23,52,440.4206,444.0,0.0,10000
3,23,53,449.2554,460.0,0.0,10000
3,23,54,456.4418441844184,464,0.0,9999
3,23,55,453.3832,456.0,0.0,10000
3,23,56,456.9210921092109,460,0.0,9999
3,23,57,446.3564,458.0,0.0,10000
3,23,58,452.7882788278828,458,0.0,9999
3,23,59,392.2096,392.0,0.0,10000
3,23,60,450.1844184418442,462,0.0,9999
3,23,61,376.7776,378.0,0.0,10000
3,23,62,455.9986,458.0,0.0,10000
3,23,63,453.005300530053,462,0.0,9999
3,23,64,428.3736,426.0,0.0,10000
3,23,65,290.2708,290.0,0.0,10000
3,23,66,458.8064806480648,468,0.0,9999
3,23,67,359.7513751375138,358,0.0,9999
3,23,68,382.9286928692869,388,0.0,9999
3,23,69,282.847,284.0,0.0,10000
3,23,70,457.5182,466.0,0.0,10000
3,23,71,376.5596,380.0,0.0,10000
3,23,72,390.5518,396.0,0.0,10000
3,23,73,432.11402280456093,442.0,0.0,9998
3,23,74,358.4798,358.0,0.0,10000
3,23,75,447.9892,452.0,0.0,10000
3,23,76,373.1256,378.0,0.0,10000
3,23,77,462.5772,470.0,0.0,10000
3,23,78,377.1939193919392,380,0.0,9999
3,23,79,458.4142414241424,464,0.0,9999
3,23,80,323.9126,324.0,0.0,10000
3,23,81,445.3685368536854,454,0.0,9999
3,23,82,449.32,458.0,0.0,10000
3,23,83,438.982698269827,454,0.0,9999
3,23,84,442.0922092209221,448,0.0,9999
3,23,85,452.72814562912583,452.0,0.0,9998
3,23,86,444.6410641064106,460,0.0,9999
3,23,87,445.1665166516652,444,0.0,9999
3,23,88,444.74427442744275,450,0.0,9999
3,23,89,443.1524,452.0,0.0,10000
3,23,90,361.75357535753574,366,0.0,9999
3,23,91,357.9116,362.0,0.0,10000
3,23,92,366.4854485448545,370,0.0,9999
3,23,93,448.6362636263626,456,0.0,9999
3,23,94,445.6794,446.0,0.0,10000
3,23,95,391.1562,396.0,0.0,10000
3,23,96,445.7007700770077,448,0.0,9999
3,23,97,456.6590659065907,464,0.0,9999
3,23,98,460.0638063806381,466,0.0,9999
3,23,99,385.03930393039303,382,0.0,9999
3,24,0,428.314,434.0,0.0,10000
3,24,1,441.7135713571357,446,0.0,9999
3,24,2,353.2724,352.0,0.0,10000
3,24,3,279.3646,272.0,0.0,10000
3,24,4,357.9239923992399,356,0.0,9999
3,24,5,419.4628,422.0,0.0,10000
